Name,RA,Dec,Date,shadow_distance
XE358,69.2366825,23.2821418,1950-12-10 05:01:48,6.689275157663866
XE358,69.2554272,21.4624388,1950-12-10 05:01:48,6.848822870240245
XE358,69.3169454,26.8260078,1950-12-10 05:01:48,7.619359096317156
XE358,69.3271,26.8684728,1950-12-10 05:01:48,7.632672737140652
XE358,69.3275713,22.9759418,1950-12-10 05:01:48,6.601212375598254
XE415,69.3382024,20.4066808,1955-12-10 07:15:00,6.974979571462319
XE358,69.395472,26.2188796,1950-12-10 05:01:48,7.273575519722048
XE358,69.4024027,26.950938,1950-12-10 05:01:48,7.61660590897083
XE415,69.4462449,18.9622601,1955-12-10 07:15:00,7.54291042927417
XE415,69.4526755,17.619596,1955-12-10 07:15:00,8.331750384372366
XE358,69.4677689,21.4788146,1950-12-10 05:01:48,6.652734633254006
XE358,69.481165,24.8018436,1950-12-10 05:01:48,6.6994194575254795
XE358,69.4940119,22.858037,1950-12-10 05:01:48,6.449877353310179
XE358,69.5094978,24.8406253,1950-12-10 05:01:48,6.685031225617385
XE415,69.5222616,17.7569953,1955-12-10 07:15:00,8.192843295749809
XE358,69.5467989,23.8260689,1950-12-10 05:01:48,6.449735363332904
XE415,69.5488614,18.3060227,1955-12-10 07:15:00,7.8339885513416325
XE358,69.5549725,26.9616842,1950-12-10 05:01:48,7.505861029801327
XE358,69.573536,26.2388893,1950-12-10 05:01:48,7.139259128862709
XE415,69.608619,20.0108741,1955-12-10 07:15:00,6.901322277791763
XE358,69.6087984,23.1717253,1950-12-10 05:01:48,6.3440742598123965
XE358,69.6249135,25.3966518,1950-12-10 05:01:48,6.758859480129799
XE415,69.6501289,18.8082165,1955-12-10 07:15:00,7.46540810995494
XE358,69.6784073,22.3865429,1950-12-10 05:01:48,6.3091764709264
XE358,69.6826088,24.0075015,1950-12-10 05:01:48,6.352257949616645
XE415,69.6856742,19.115272,1955-12-10 07:15:00,7.269858673428327
XE415,69.6914539,19.5349461,1955-12-10 07:15:00,7.05105295705032
XE415,69.6968768,17.4237747,1955-12-10 07:15:00,8.284669556532156
XE415,69.7096776,17.9536548,1955-12-10 07:15:00,7.93015196714978
XE415,69.7223979,17.4189902,1955-12-10 07:15:00,8.269808551127547
XE415,69.7411697,17.3961265,1955-12-10 07:15:00,8.271926433539951
XE358,69.7414754,26.5010736,1950-12-10 05:01:48,7.1292018769293355
XE358,69.7597777,26.3364322,1950-12-10 05:01:48,7.035890581202367
XE358,69.7771678,26.6728323,1950-12-10 05:01:48,7.18702185450895
XE415,69.7932154,17.6839792,1955-12-10 07:15:00,8.043331884352812
XE358,69.7936098,22.4726446,1950-12-10 05:01:48,6.195177381625024
XE358,69.7965678,22.1746973,1950-12-10 05:01:48,6.225172860214175
XE358,69.8006898,22.8705601,1950-12-10 05:01:48,6.167078484706402
XE415,69.8237323,20.7163764,1955-12-10 07:15:00,6.439169519974772
XE415,69.8264443,18.7567907,1955-12-10 07:15:00,7.356846406792544
XE358,69.8373836,24.6458917,1950-12-10 05:01:48,6.346363767546594
XE358,69.8449153,27.2179827,1950-12-10 05:01:48,7.428733361055186
XE358,69.8462709,21.9179815,1950-12-10 05:01:48,6.219148917587432
XE358,69.8503771,27.1168429,1950-12-10 05:01:48,7.368036596850415
XE415,69.8535632,19.8723442,1955-12-10 07:15:00,6.756746470426231
XE415,69.8584458,18.2634538,1955-12-10 07:15:00,7.626148552823571
XE358,69.8668375,22.3409298,1950-12-10 05:01:48,6.140563357637074
XE358,69.8896927,23.6269585,1950-12-10 05:01:48,6.1152996943650155
XE415,69.9168055,20.7638316,1955-12-10 07:15:00,6.34102369371406
XE358,69.9177216,25.8203135,1950-12-10 05:01:48,6.678668989607737
XE415,69.9397664,20.2711797,1955-12-10 07:15:00,6.509498376960839
XE358,69.9433421,21.2144683,1950-12-10 05:01:48,6.292501281076384
XE358,69.9501061,26.2019039,1950-12-10 05:01:48,6.822051237612349
XE358,69.9677627,26.46096,1950-12-10 05:01:48,6.9331629251745195
XE415,69.9699359,21.0013293,1955-12-10 07:15:00,6.215091156215304
XE358,69.9814545,22.6214169,1950-12-10 05:01:48,6.01108095834475
XE358,69.9878846,21.9487516,1950-12-10 05:01:48,6.084441087174978
XE358,69.9992494,26.5731716,1950-12-10 05:01:48,6.965410654045718
XE358,70.0209545,22.5413622,1950-12-10 05:01:48,5.980262215764907
XE358,70.0593794,21.9075412,1950-12-10 05:01:48,6.026415843568556
XE415,70.0636238,19.4117428,1955-12-10 07:15:00,6.8104283729883885
XE358,70.0648959,21.5231361,1950-12-10 05:01:48,6.1023681685107345
XE415,70.074085,18.2538499,1955-12-10 07:15:00,7.472015983185531
XE358,70.0773347,23.4282182,1950-12-10 05:01:48,5.926592292353671
XE358,70.0783396,21.7094499,1950-12-10 05:01:48,6.04801057192907
XE415,70.1153527,21.1628202,1955-12-10 07:15:00,6.036219986572466
XE358,70.1314374,26.6297938,1950-12-10 05:01:48,6.893683115850343
XE358,70.1386476,21.2568455,1950-12-10 05:01:48,6.105909566761977
XE358,70.1610024,26.1209418,1950-12-10 05:01:48,6.616902474467221
XE415,70.1654336,20.4326938,1955-12-10 07:15:00,6.250293085340604
XE358,70.1734543,26.8006499,1950-12-10 05:01:48,6.953517206139065
XE358,70.1786166,23.3148085,1950-12-10 05:01:48,5.82656357618718
XE415,70.1861896,20.649868,1955-12-10 07:15:00,6.147503961115063
XE415,70.1875083,17.5470951,1955-12-10 07:15:00,7.857320187171486
XE415,70.2080743,17.3084604,1955-12-10 07:15:00,8.009459867988452
XE358,70.2254363,26.0357748,1950-12-10 05:01:48,6.525895608700885
XE358,70.2282611,26.9276059,1950-12-10 05:01:48,6.983124260085712
XE358,70.2371242,21.9467039,1950-12-10 05:01:48,5.857183364572449
XE415,70.2541799,17.3442223,1955-12-10 07:15:00,7.953032135451792
XE358,70.2606865,21.3322837,1950-12-10 05:01:48,5.975630217904293
XE415,70.2676183,20.1635396,1955-12-10 07:15:00,6.278059253311217
XE415,70.2845925,20.2756244,1955-12-10 07:15:00,6.214571157003592
XE415,70.3063567,16.8453012,1955-12-10 07:15:00,8.27846586133762
XE358,70.3180903,25.6660369,1950-12-10 05:01:48,6.286623760886665
XE358,70.3345267,25.6554683,1950-12-10 05:01:48,6.2687229032492136
XE358,70.3467307,26.7738101,1950-12-10 05:01:48,6.8095774839356356
XE358,70.3585994,27.0193599,1950-12-10 05:01:48,6.940094114181466
XE415,70.3599978,21.1254051,1955-12-10 07:15:00,5.830535627785136
XE358,70.3699928,25.6559484,1950-12-10 05:01:48,6.239996447068722
XE358,70.3971311,26.6978819,1950-12-10 05:01:48,6.730119466461846
XE415,70.4066024,17.5896033,1955-12-10 07:15:00,7.677278817390887
XE358,70.4120806,26.9712905,1950-12-10 05:01:48,6.873410256734567
XE415,70.4140949,21.0274716,1955-12-10 07:15:00,5.814431760267313
XE415,70.4498982,19.8716448,1955-12-10 07:15:00,6.263635117864552
XE415,70.4573507,18.567191,1955-12-10 07:15:00,6.992235719654994
XE415,70.5068494,19.4711152,1955-12-10 07:15:00,6.424833241309287
XE415,70.5448607,19.7891903,1955-12-10 07:15:00,6.227461073803739
XE415,70.5769657,17.4472272,1955-12-10 07:15:00,7.66319392603014
XE415,70.5790209,17.0361128,1955-12-10 07:15:00,7.96176762293192
XE415,70.6512261,19.3200997,1955-12-10 07:15:00,6.39515897819358
XE415,70.672283,16.7638502,1955-12-10 07:15:00,8.107544290152543
XE415,70.6792882,19.9636518,1955-12-10 07:15:00,6.03064313021538
XE415,70.7196602,19.4323558,1955-12-10 07:15:00,6.278607028174009
XE415,70.7280078,19.4302284,1955-12-10 07:15:00,6.273272607653532
XE415,70.7488203,19.4213794,1955-12-10 07:15:00,6.26198957331353
XE415,70.7687042,19.7271729,1955-12-10 07:15:00,6.0794091670327735
XE415,70.7813266,19.9764291,1955-12-10 07:15:00,5.9410657235614694
XE415,70.7885427,19.597453,1955-12-10 07:15:00,6.1333124658202305
XE415,70.819747,20.120523,1955-12-10 07:15:00,5.838845504543285
XE415,70.820941,20.1173453,1955-12-10 07:15:00,5.83940005788702
XE415,70.8312283,19.113238,1955-12-10 07:15:00,6.377784364967325
XE415,70.8543711,17.4060675,1955-12-10 07:15:00,7.511202506393715
XE415,70.8579219,17.4571051,1955-12-10 07:15:00,7.471421115024641
XE415,70.8978585,18.3237615,1955-12-10 07:15:00,6.833417147308682
XE415,70.9434155,18.9060658,1955-12-10 07:15:00,6.42117389641911
XE415,70.9486215,19.7396407,1955-12-10 07:15:00,5.929561624161423
XE415,70.9883007,18.4697503,1955-12-10 07:15:00,6.67177307474456
XE415,70.9899638,21.1514648,1955-12-10 07:15:00,5.266678687285398
XE415,70.9986197,18.4054541,1955-12-10 07:15:00,6.707715945002743
XE415,70.9987841,17.7663037,1955-12-10 07:15:00,7.154374797947614
XE415,71.0026597,19.5981012,1955-12-10 07:15:00,5.9647846392651385
XE415,71.006608,18.4589848,1955-12-10 07:15:00,6.66609163938164
XE415,71.0068467,19.6926556,1955-12-10 07:15:00,5.909119145162918
XE415,71.0080445,20.9552672,1955-12-10 07:15:00,5.320766137919137
XE415,71.0346968,20.5204962,1955-12-10 07:15:00,5.475115733610902
XE415,71.0487791,19.7159384,1955-12-10 07:15:00,5.863340197663466
XE415,71.0522839,18.2274576,1955-12-10 07:15:00,6.79220960309162
XE415,71.0655644,20.2007987,1955-12-10 07:15:00,5.598143076974827
XE415,71.0677232,17.2852215,1955-12-10 07:15:00,7.46567327800667
XE415,71.0822999,18.0962294,1955-12-10 07:15:00,6.863414280807333
XE415,71.3099543,21.1733924,1955-12-10 07:15:00,4.979098706926095
