date,cloud_cover,cloud_valid
1949-11-09,0.8177083333333334,24
1949-11-10,1.0,24
1949-11-11,0.0625,24
1949-11-12,0.0,24
1949-11-13,0.010416666666666666,24
1949-11-14,0.020833333333333332,24
1949-11-15,0.2552083333333333,24
1949-11-16,0.0,24
1949-11-17,0.0,24
1949-11-18,0.0,24
1949-11-19,0.09895833333333333,24
1949-11-20,0.453125,24
1949-11-21,0.5885416666666666,24
1949-11-22,0.84375,24
1949-11-23,0.5520833333333334,24
1949-11-24,0.4375,24
1949-11-25,0.734375,24
1949-11-26,0.828125,24
1949-11-27,0.7447916666666666,24
1949-11-28,0.7916666666666666,24
1949-11-29,0.03125,24
1949-11-30,0.3072916666666667,24
1949-12-01,0.6793478260869565,23
1949-12-02,0.546875,24
1949-12-03,0.609375,24
1949-12-04,0.23958333333333334,24
1949-12-05,0.359375,24
1949-12-06,0.5729166666666666,24
1949-12-07,0.375,24
1949-12-08,0.8020833333333334,24
1949-12-09,0.6822916666666666,24
1949-12-10,0.546875,24
1949-12-11,0.3125,24
1949-12-12,0.0,24
1949-12-13,0.0,24
1949-12-14,0.0,24
1949-12-15,0.265625,24
1949-12-16,0.8072916666666666,24
1949-12-17,0.3645833333333333,24
1949-12-18,0.734375,24
1949-12-19,0.953125,24
1949-12-20,0.296875,24
1949-12-21,0.08854166666666667,24
1949-12-22,0.0,24
1949-12-23,0.052083333333333336,24
1949-12-24,0.2864583333333333,24
1949-12-25,0.07291666666666667,24
1949-12-26,0.0,24
1949-12-27,0.0,24
1949-12-28,0.16666666666666666,24
1949-12-29,0.40625,24
1949-12-30,0.4791666666666667,24
1949-12-31,0.22395833333333334,24
1950-01-01,0.9583333333333334,24
1950-01-02,0.9583333333333334,24
1950-01-03,0.5416666666666666,24
1950-01-04,0.19270833333333334,24
1950-01-05,0.11979166666666667,24
1950-01-06,0.0,24
1950-01-07,0.057291666666666664,24
1950-01-08,0.90625,24
1950-01-09,0.5260416666666666,24
1950-01-10,0.22916666666666666,24
1950-01-11,0.3385416666666667,24
1950-01-12,0.734375,24
1950-01-13,0.453125,24
1950-01-14,0.6458333333333334,24
1950-01-15,0.7135416666666666,24
1950-01-16,0.0,24
1950-01-17,0.026041666666666668,24
1950-01-18,0.890625,24
1950-01-19,0.8177083333333334,24
1950-01-20,0.6510416666666666,24
1950-01-21,0.671875,24
1950-01-22,0.46875,24
1950-01-23,0.125,24
1950-01-24,0.7717391304347826,23
1950-01-25,0.4322916666666667,24
1950-01-26,0.020833333333333332,24
1950-01-27,0.09895833333333333,24
1950-01-28,0.3802083333333333,24
1950-01-29,1.0,24
1950-01-30,0.6510416666666666,24
1950-01-31,0.21875,24
1950-02-01,0.19791666666666666,24
1950-02-02,0.75,24
1950-02-03,0.375,24
1950-02-04,0.671875,24
1950-02-05,0.6822916666666666,24
1950-02-06,0.828125,24
1950-02-07,0.8072916666666666,24
1950-02-08,0.28125,24
1950-02-09,0.6666666666666666,24
1950-02-10,1.0,24
1950-02-11,0.8854166666666666,24
1950-02-12,0.005208333333333333,24
1950-02-13,0.0,24
1950-02-14,0.0,24
1950-02-15,0.0625,24
1950-02-16,0.2708333333333333,24
1950-02-17,0.6770833333333334,24
1950-02-18,0.8854166666666666,24
1950-02-19,1.0,24
1950-02-20,0.9583333333333334,24
1950-02-21,0.78125,24
1950-02-22,0.4739583333333333,24
1950-02-23,0.8125,24
1950-02-24,0.7864583333333334,24
1950-02-25,0.5625,24
1950-02-26,0.9375,24
1950-02-27,0.7708333333333334,24
1950-02-28,0.10416666666666667,24
1950-03-01,0.9791666666666666,24
1950-03-02,0.8020833333333334,24
1950-03-03,0.796875,24
1950-03-04,0.6354166666666666,24
1950-03-05,0.9114583333333334,24
1950-03-06,0.6979166666666666,24
1950-03-07,0.21875,24
1950-03-08,0.7239583333333334,24
1950-03-09,0.5677083333333334,24
1950-03-10,0.65625,24
1950-03-11,0.5625,24
1950-03-12,0.2708333333333333,24
1950-03-13,0.4166666666666667,24
1950-03-14,0.4947916666666667,24
1950-03-15,0.65625,24
1950-03-16,0.265625,24
1950-03-17,0.6770833333333334,24
1950-03-18,0.671875,24
1950-03-19,0.46875,24
1950-03-20,0.828125,24
1950-03-21,0.375,24
1950-03-22,0.4791666666666667,24
1950-03-23,0.5416666666666666,24
1950-03-24,0.7291666666666666,24
1950-03-25,0.828125,24
1950-03-26,0.8229166666666666,24
1950-03-27,0.890625,24
1950-03-28,0.2760416666666667,24
1950-03-29,0.421875,24
1950-03-30,0.90625,24
1950-03-31,0.7395833333333334,24
1950-04-01,0.53125,24
1950-04-02,0.3697916666666667,24
1950-04-03,0.7864583333333334,24
